component,load_N,temperature_C,material_type,stress_Pa,strain,yield_point_Pa,safety_factor
gear,5722.657782471032,276.3367233246517,aluminium,13123399.757558253,0.00018747713939368932,34859698.61472845,2.6563009021081947
spring,2006.7303750777412,109.91997657288181,steel,469361.1712365553,2.3468058561827768e-06,221375006.10081205,471.65172508324156
lever,7476.139026390182,35.36713210101298,aluminium,1623157.8051601169,2.3187968645144526e-05,135263694.95791125,83.33366880773994
cylinder,6481.011841195639,202.0468581241039,aluminium,1746666.7574665556,2.495238224952222e-05,65813809.114956714,37.67965974827164
bracket,4862.512650056456,887.2983893928155,chromium,908944.6119964245,3.257865992818726e-06,104233870.20239483,114.6757116183938
piston,5767.03481839131,807.8974398128797,chromium,1062034.847649354,3.8065765148722367e-06,130700853.39570676,123.06644521598552
pulley,7404.772092374597,425.7311257054108,steel,1711892.535278134,8.55946267639067e-06,139132519.3475493,81.27409663886652
bracket,341.5677374097264,263.62768469226035,aluminium,1099819.212212752,1.5711703031610743e-05,40155131.37822486,36.51066550968482
coupling,5336.477626869399,95.1254158810317,abs_plastic,666397.135161584,0.000333198567580792,8291528.039656102,12.442322456331722
coupling,621.5699761745631,106.77254240134579,chromium,1316305.3233265847,4.717940226977006e-06,364409152.5328848,276.84242103643936
bracket,5849.496351550544,231.91583743382319,steel,1446804.6249557387,7.234023124778694e-06,189605250.6682752,131.0510399246724
cam,3430.0675919013784,427.56496947492803,steel,466708.19009273406,2.3335409504636704e-06,138654955.86590415,297.09132774883096
gear,4726.376588722761,192.26166834383167,titanium,553249.6754625614,5.029542504205104e-06,659672914.5702105,1192.3602377510128
shaft,516.7225773999826,21.429914778673105,abs_plastic,52308.05345504626,2.6154026727523133e-05,32856695.07377563,628.138363091886
valve_body,3977.138391349525,117.06129469154796,steel,415648.4284827343,2.0782421424136715e-06,219515287.84074274,528.127313369263
spring,2663.9282508579554,67.08433831785963,abs_plastic,271135.74576716847,0.00013556787288358425,17638553.89404679,65.05432857677678
housing,9046.867275035178,593.7272476917482,titanium,1212848.0037645365,1.1025890943313968e-05,157840940.3853148,130.14074302418376
bearing,4075.644340612326,505.93892646428236,titanium,1710561.7414364975,1.555056128578634e-05,267576341.91964704,156.42600640356977
bolt,1291.3537441464598,23.755628571825042,abs_plastic,330904.47637907724,0.0001654522381895386,32081457.142724983,96.9508103781985
valve_body,9576.975603534924,664.4404427192934,steel,1193003.121691163,5.965015608455815e-06,76968634.70851734,64.51670855597517
pulley,5230.777630096282,485.873776495666,steel,987346.808416269,4.936734042081345e-06,123470370.70425366,125.05268630209427
cylinder,5200.954450715786,157.53217544321544,aluminium,521989.0029575068,7.456985756535811e-06,84361593.5653269,161.61565298760607
bolt,2321.9616611829406,149.81421659712137,titanium,428718.907471141,3.897444613374009e-06,712732229.2535983,1662.4697834246451
valve_body,5842.85345759433,109.65710064979977,chromium,664953.3244624109,2.3833452489692144e-06,363447633.11673343,546.5761576732725
bolt,1382.1977206997612,535.4738863240068,titanium,144566.9881045722,1.3142453464052017e-06,230657642.09499148,1595.5070041865008
bracket,8114.209139776293,203.46775457892608,aluminium,1461101.4168079416,2.0872877382970594e-05,65221768.925447464,44.638769201892245
cylinder,4143.686809399917,124.35278476344791,aluminium,1551034.973967448,2.215764248524926e-05,98186339.6818967,63.30375609180645
spring,5372.764942067544,289.3941523257739,aluminium,4538798.351090893,6.483997644415561e-05,29419103.197594203,6.481694255159709
bracket,9915.605817935977,24.921362099138804,abs_plastic,1121576.910437025,0.0005607884552185124,31692879.300287068,28.257428452176203
cam,9074.485822501343,65.70551535356593,abs_plastic,1363577.7677477086,0.0006817888838738543,18098161.548811357,13.272555461728464
flange,8658.47951504275,445.667752993147,titanium,1645949.4768140975,1.4963177061946341e-05,342915308.7585662,208.33890322217766
flange,8520.759118032995,869.9483169406063,chromium,1197948.3383843156,4.293721642954536e-06,110017227.68646456,91.83804022370936
cylinder,7004.967470525908,74.41126174082403,abs_plastic,1125431.0952346602,0.0005627155476173302,15196246.08639199,13.502600159828946
pulley,1670.1905424014296,883.2533440149499,chromium,191288.80349559573,6.856229515971173e-07,105582218.66168335,551.9519006459482
bolt,1375.8116879871075,113.83327919255973,aluminium,184407.07110686423,2.6343867300980602e-06,102569467.00310011,556.2122232485376
housing,8197.873538778716,252.99756982816774,aluminium,1599918.9364516705,2.2855984806452435e-05,44584345.904930115,27.866628045424658
coupling,2941.6775184316366,192.7395371452078,aluminium,299750.81574183004,4.282154510597572e-06,69691859.52283008,232.4993156410771
gear,6376.656460686152,171.19590632043952,aluminium,815380.270000748,1.1648289571439256e-05,78668372.36648352,96.48059348604468
pulley,7634.176234770077,333.93461563214396,titanium,792451.3911213141,7.20410355564831e-06,482581730.45982003,608.973289550252
housing,6362.956742026086,933.3875433998171,chromium,5707474.385894207,2.0456897440481028e-05,88870818.86672764,15.570953605393004
bearing,6910.068650778052,86.48031792306847,chromium,2243864.4059895882,8.042524752650855e-06,371173227.3589772,165.41695940636953
gear,766.7709545408399,590.5270509727478,chromium,217570.44412338885,7.798223803705694e-07,203157649.67575073,933.755733662683
piston,8538.905126066613,594.2860561953753,titanium,1257030.6233606099,1.142755112146009e-05,157142429.75578085,125.0108206080678
bracket,6510.979069678885,602.5079420439744,chromium,1670440.6550904904,5.987242491363764e-06,199164019.31867522,119.22843155890875
lever,8232.978179333666,235.66344695846027,titanium,1003290.322071141,9.120821109737645e-06,605420691.3019247,603.4351951607839
cylinder,110.19185047177062,64.50271931749182,aluminium,23254.387472949493,3.322055353278499e-07,123123866.95104507,5294.651045712043
bearing,1111.716834967818,686.2836240800215,steel,209066.06016907748,1.0453303008453874e-06,71280306.22916107,340.94633137255624
lever,3053.9068668009268,87.19577317379775,abs_plastic,394004.42927476147,0.00019700221463738073,10934742.275400752,27.752840990971045
bearing,2805.2693172822724,571.5008661052381,titanium,1758267.9814165817,1.5984254376514378e-05,185623917.36845243,105.57202845660707
bracket,9441.797609659228,53.57818535408978,abs_plastic,1470362.769926691,0.0007351813849633455,22140604.88197007,15.057919946567983
pulley,2814.7305032518334,590.7070358167003,titanium,677855.213136655,6.162320119424137e-06,161616205.22912464,238.42289931101104
bracket,2209.7365698483245,28.71754320766318,aluminium,337287.0395933384,4.818386279904834e-06,138034356.996807,409.24892092869277
bracket,8657.146673412406,152.498773873636,aluminium,893861.0156205192,1.276944308029313e-05,86458844.21931835,96.7251538085018
cam,8699.369362760546,625.7455451775586,steel,1125094.0644284345,5.625470322142172e-06,87045430.9433441,77.36724749993643
cam,7634.137510335689,195.3416900567963,aluminium,5455588.507998917,7.793697868569881e-05,68607629.14300154,12.575660543754331
spring,9678.3615097764,201.74969718312124,chromium,2070342.63342431,7.420582915499319e-06,332750100.93895954,160.72223774312988
cam,6112.333837800445,213.08116537063262,steel,1086002.812542037,5.4300140627101855e-06,194510113.1847311,179.1064543649163
valve_body,735.6684770438275,590.3319738761109,chromium,266253.79551094654,9.543146792507045e-07,203222675.3746297,763.2667732853955
flange,9845.078933288749,106.75677274718815,titanium,2094908.8716124669,1.904462610556788e-05,766554034.0660148,365.91283012515595
cam,4851.394463699523,188.00575347340504,aluminium,1623919.7271946867,2.319885324563838e-05,71664269.38608123,44.13042602166112
lever,8615.211732173126,628.2837713368128,steel,17502539.97072087,8.751269985360435e-05,86384434.54770501,4.935537053034202
pulley,1138.8087663399313,160.38610920026593,titanium,115404.68384929378,1.0491334895390345e-06,699517363.4996676,6061.429572591375
housing,7054.40320838663,568.4557098171758,chromium,35858045.97889278,0.00012852346228993828,210514763.39427474,5.870781791015345
bracket,5225.3452695086435,88.53586933297002,steel,1463187.6077263837,7.315938038631919e-06,226943784.02787238,155.10231417317397
gear,877.9271218347053,51.75386209612768,abs_plastic,620932.0578540266,0.00031046602892701326,22748712.634624105,36.63639579706166
coupling,6925.703194458931,244.1642757505432,aluminium,3327285.6393409823,4.753265199058546e-05,48264885.10394033,14.505783493087746
coupling,1135.2216193105626,643.7016445527639,chromium,160023.1274342277,5.735595965384506e-07,185432785.1490787,1158.787408559396
pulley,9368.501237812528,60.53760124814848,steel,1716209.3075632153,8.581046537816076e-06,234234999.67496133,136.48393505541773
shaft,8722.594325086247,719.8051934897793,chromium,1085290.1691486018,3.889928921679576e-06,160064935.5034069,147.48584300636952
cam,4895.544630983002,403.2756686135654,titanium,878169.5880180805,7.983359891073458e-06,395905414.2330432,450.83024923073515
pulley,7859.942278846733,154.65307280571577,aluminium,15611675.342541352,0.00022302393346487645,85561219.66428511,5.480591787041159
bracket,4442.21144324643,222.95143676473631,aluminium,743658.1932047242,1.0623688474353203e-05,57103568.01469321,76.78738503318415
bracket,4844.861392905244,69.25936175537942,abs_plastic,1443094.416376281,0.0007215472081881406,16913546.081540197,11.72033228706642
cam,7468.36274939006,874.3961233936587,chromium,1699987.1343774816,6.093143850815346e-06,108534625.53544708,63.84438054891008
bolt,5598.0991542825495,724.8177427068185,chromium,2370366.4977412806,8.495937267889895e-06,158394085.76439384,66.82261410432832
flange,4983.440783159615,83.59066185089281,steel,1217764.1022167571,6.0888205110837856e-06,228231598.47633,187.41856330045252
lever,4242.157907809762,36.28626242737941,abs_plastic,503790.5797773651,0.00025189528988868253,27904579.19087353,55.38924368773451
gear,7298.973790686449,79.41652169599848,abs_plastic,1692561.1847199681,0.000846280592359984,13527826.101333838,7.992518216451949
bearing,3773.283753547567,987.8965724613366,chromium,7590883.159136339,2.720746652020193e-05,70701142.51288779,9.31395478374507
gear,5828.886544866695,274.39694312996244,titanium,800665.6374366846,7.278778522151678e-06,557003821.087547,695.6759414214201
bearing,6017.463296033057,242.02770648957684,aluminium,913870.27180056,1.3055289597150857e-05,49155122.29600965,53.787855686739206
bolt,2910.1598332255858,228.30759720641424,titanium,746178.2211156277,6.783438373778434e-06,614615503.4919822,823.6845918298941
shaft,7357.818921911282,30.525414810180784,abs_plastic,1023815.1799683955,0.0005119075899841977,29824861.729939736,29.131099356097074
cam,2451.6789167463885,291.9906263316591,aluminium,1296038.1792979818,1.851483113282831e-05,28337239.028475385,21.864509457448754
spring,4427.9373492865825,27.791471404284174,abs_plastic,1077434.1145792792,0.0005387170572896396,30736176.19857194,28.527197888637417
cam,6659.950662182371,94.3039762046085,steel,1015852.6864405959,5.07926343220298e-06,225441672.8633832,221.92358781202708
valve_body,4050.5548667574,689.2292780597105,steel,21386132.321809925,0.00010693066160904963,70513208.83861706,3.2971463833461154
gear,1395.6492411116633,970.4246241769738,chromium,303896.4048053583,1.0892344258256571e-06,76525125.27434206,251.81319707732445
cylinder,827.6177985671253,67.53221342451141,aluminium,157768.83973324936,2.253840567617848e-06,121861577.73978692,772.405868901785
piston,8305.945322237834,442.26977318856984,chromium,3241633.8296101885,1.1618759245914655e-05,252576742.27047673,77.91649382584629
cylinder,7097.094447165913,183.70106974293085,chromium,4033745.857469293,1.4457870456879186e-05,338766310.08568966,83.98305744978842
valve_body,7390.379949149841,405.00662602064693,titanium,1540032.84487125,1.4000298589738636e-05,393741717.4741913,255.67098700879262
gear,4519.049600474597,866.9318541206856,chromium,803302.5564857873,2.879220632565546e-06,111022715.29310483,138.2078450973648
cylinder,438.4588827976659,98.93543842857292,abs_plastic,332818.5974755422,0.0001664092987377711,7021520.523809026,21.097139934690745
spring,611.7986886911169,647.2029075001755,chromium,263191.10615073825,9.433372980313199e-07,184265697.49994153,700.1212928312497
spring,976.7002838100898,28.264716569921255,abs_plastic,165873.04435525872,8.293652217762936e-05,30578427.810026247,184.34838480768988
bracket,4034.05198579757,154.3711828457805,aluminium,585401.9460834127,8.362884944048754e-06,85678673.81425813,146.3587102630676
cam,3298.9935049957576,292.467369459697,aluminium,564595.3779115428,8.065648255879183e-06,28138596.058459576,49.83851650104751
flange,4939.58114454351,406.7812693767405,titanium,3331819.9950652122,3.028927268241102e-05,391523413.2790744,117.51037386742475
cam,1521.0693841899893,95.18558335414734,abs_plastic,206787.86936427528,0.00010339393468213764,8271472.215284219,39.99979418866821
flange,1964.6559292794543,224.6322529638454,aluminium,1193578.1256604393,1.7051116080863417e-05,56403227.93173109,47.255581112900884
pulley,9637.13364492195,40.42452197827455,abs_plastic,1449158.10380056,0.00072457905190028,26525159.34057515,18.303840879066474
coupling,3805.537994683947,24.904477441377427,aluminium,1511899.1019782566,2.159855859968938e-05,139623134.39942607,92.3495054774059
piston,400.8318909986849,746.1399824954427,steel,57870.87369475458,2.893543684737729e-07,55692712.891811796,962.3617086821309
gear,2235.1840087374,533.9306667814726,steel,558899.7317422922,2.7944986587114608e-06,110955555.52565816,198.52497545448742
spring,1155.2710000491081,533.1193375903681,steel,115594.19220189992,5.779709610094996e-07,111166839.16917497,961.6991740814104
pulley,8677.74280852369,794.8028111397302,steel,1149516.856270089,5.747584281350445e-06,43020101.26569525,37.42450667951519
spring,2957.9873957533173,28.728770541259976,abs_plastic,452287.1338625892,0.0002261435669312946,30423743.15291334,67.26643513621697
pulley,6709.174517079488,811.6890231024335,chromium,877403.6149651108,3.144815824247709e-06,129436992.29918884,147.52274790244144
valve_body,8702.116192851652,237.88990609140137,titanium,2863474.6734898654,2.6031587940816958e-05,602637617.3857483,210.45676532954366
coupling,3350.9741560623024,511.5628236967325,steel,545998.2589543246,2.7299912947716234e-06,116780514.66230924,213.88440850702142
housing,3866.1550719046973,63.87997773211814,abs_plastic,643800.552658477,0.0003219002763292385,18706674.089293953,29.056629436007118
gear,2349.9693099051997,62.45363578569731,titanium,386880.92375399166,3.51709930685447e-06,821932955.2678783,2124.5114576663022
cam,7617.5088464363735,160.12468655660763,aluminium,1392750.2928787502,1.9896432755410717e-05,83281380.60141347,59.79634757733543
